id,time,allocated,idle,other,total
2106,2021-04-05 23:49:39,7481,5991,104,13576
2107,2021-04-06 00:04:39,7474,5998,104,13576
2108,2021-04-06 00:19:39,7542,5930,104,13576
2109,2021-04-06 00:34:39,7466,6006,104,13576
2110,2021-04-06 00:49:39,7441,6031,104,13576
2111,2021-04-06 01:04:40,7822,5650,104,13576
2112,2021-04-06 01:19:40,8111,5361,104,13576
2113,2021-04-06 01:34:40,8163,5309,104,13576
2114,2021-04-06 01:49:40,8154,5318,104,13576
2115,2021-04-06 02:04:40,8248,5224,104,13576
2116,2021-04-06 02:19:40,8273,5199,104,13576
2117,2021-04-06 02:34:40,8268,5204,104,13576
2118,2021-04-06 02:49:40,8260,5212,104,13576
2119,2021-04-06 03:04:40,8263,5209,104,13576
2120,2021-04-06 03:19:40,8231,5241,104,13576
2121,2021-04-06 03:34:40,7822,5650,104,13576
2122,2021-04-06 03:49:40,7806,5666,104,13576
2123,2021-04-06 04:04:40,7829,5643,104,13576
2124,2021-04-06 04:19:40,7768,5704,104,13576
2125,2021-04-06 04:34:40,8103,5369,104,13576
2126,2021-04-06 04:49:43,8100,5372,104,13576
2127,2021-04-06 05:04:43,8037,5435,104,13576
2128,2021-04-06 05:19:43,8082,5390,104,13576
2129,2021-04-06 05:34:44,8010,5462,104,13576
2130,2021-04-06 05:49:44,8069,5403,104,13576
2131,2021-04-06 06:04:44,7881,5591,104,13576
2132,2021-04-06 06:19:44,7762,5710,104,13576
2133,2021-04-06 06:34:44,7721,5751,104,13576
2134,2021-04-06 06:49:44,7565,5907,104,13576
2135,2021-04-06 07:04:44,7647,5825,104,13576
2136,2021-04-06 07:19:44,7445,6027,104,13576
2137,2021-04-06 07:34:44,7365,6107,104,13576
2138,2021-04-06 07:49:44,7343,6129,104,13576
2139,2021-04-06 08:04:44,7238,6234,104,13576
2140,2021-04-06 08:19:44,7255,6217,104,13576
2141,2021-04-06 08:34:44,7285,6187,104,13576
2142,2021-04-06 08:49:44,7205,6267,104,13576
2143,2021-04-06 09:04:44,7247,6225,104,13576
2144,2021-04-06 09:19:44,7192,6280,104,13576
2145,2021-04-06 09:34:44,7274,6198,104,13576
2146,2021-04-06 09:49:44,7350,6122,104,13576
2147,2021-04-06 10:04:44,7437,6035,104,13576
2148,2021-04-06 10:19:44,8179,5293,104,13576
2149,2021-04-06 10:34:44,7849,5623,104,13576
2150,2021-04-06 10:49:44,7511,5961,104,13576
2151,2021-04-06 11:04:44,7370,6102,104,13576
2152,2021-04-06 11:19:44,7771,5701,104,13576
2153,2021-04-06 11:34:44,7942,5530,104,13576
2154,2021-04-06 11:49:44,7901,5571,104,13576
2155,2021-04-06 12:04:44,8000,5472,104,13576
2156,2021-04-06 12:19:44,7993,5479,104,13576
2157,2021-04-06 12:34:44,7997,5475,104,13576
2158,2021-04-06 12:49:44,7909,5563,104,13576
2159,2021-04-06 13:04:44,7714,5758,104,13576
2160,2021-04-06 13:19:45,7720,5752,104,13576
2161,2021-04-06 13:34:45,7656,5816,104,13576
2162,2021-04-06 13:49:45,7447,6025,104,13576
2163,2021-04-06 14:04:45,7316,6156,104,13576
2164,2021-04-06 14:19:45,7724,5748,104,13576
2165,2021-04-06 14:34:45,7399,6073,104,13576
2166,2021-04-06 14:49:45,7409,6063,104,13576
2167,2021-04-06 15:04:45,7348,6124,104,13576
2168,2021-04-06 15:19:45,7833,5639,104,13576
2169,2021-04-06 15:34:45,7852,5620,104,13576
2170,2021-04-06 15:49:45,7682,5790,104,13576
2171,2021-04-06 16:04:45,7666,5806,104,13576
2172,2021-04-06 16:19:45,7686,5786,104,13576
2173,2021-04-06 16:34:45,7809,5663,104,13576
2174,2021-04-06 16:49:45,7766,5706,104,13576
2175,2021-04-06 17:04:45,7852,5620,104,13576
2176,2021-04-06 17:19:45,8026,5446,104,13576
2177,2021-04-06 17:34:45,7946,5526,104,13576
2178,2021-04-06 17:49:45,7917,5555,104,13576
2179,2021-04-06 18:04:45,7873,5599,104,13576
2180,2021-04-06 18:19:45,7872,5600,104,13576
2181,2021-04-06 18:34:45,7826,5646,104,13576
2182,2021-04-06 18:49:45,7834,5638,104,13576
2183,2021-04-06 19:04:45,7807,5665,104,13576
2184,2021-04-06 19:19:45,7813,5659,104,13576
2185,2021-04-06 19:34:45,7678,5794,104,13576
2186,2021-04-06 19:49:45,7669,5803,104,13576
2187,2021-04-06 20:04:45,7547,5925,104,13576
2188,2021-04-06 20:19:45,7405,6067,104,13576
2189,2021-04-06 20:34:45,7315,6157,104,13576
2190,2021-04-06 20:49:45,7279,6193,104,13576
2191,2021-04-06 21:04:46,7038,6434,104,13576
2192,2021-04-06 21:19:46,7036,6436,104,13576
2193,2021-04-06 21:34:46,7433,6039,104,13576
2194,2021-04-06 21:49:46,8094,5378,104,13576
2195,2021-04-06 22:04:46,8074,5398,104,13576
2196,2021-04-06 22:19:46,7974,5498,104,13576
2197,2021-04-06 22:34:46,7929,5543,104,13576
2198,2021-04-06 22:49:46,7858,5614,104,13576
2199,2021-04-06 23:04:46,8056,5416,104,13576
2200,2021-04-06 23:19:46,8046,5426,104,13576
2201,2021-04-06 23:34:46,8138,5334,104,13576
2202,2021-04-06 23:49:46,8186,5286,104,13576
2203,2021-04-07 00:04:46,8121,5351,104,13576
2204,2021-04-07 00:19:46,8274,5198,104,13576
2205,2021-04-07 00:34:46,8040,5432,104,13576
2206,2021-04-07 00:49:46,7965,5507,104,13576
2207,2021-04-07 01:04:46,7859,5613,104,13576
2208,2021-04-07 01:19:46,7954,5518,104,13576
2209,2021-04-07 01:34:46,7941,5531,104,13576
2210,2021-04-07 01:49:46,7892,5580,104,13576
2211,2021-04-07 02:04:46,7750,5722,104,13576
2212,2021-04-07 02:19:46,7662,5810,104,13576
2213,2021-04-07 02:34:46,7549,5923,104,13576
2214,2021-04-07 02:49:46,7531,5941,104,13576
2215,2021-04-07 03:04:46,7381,6091,104,13576
2216,2021-04-07 03:19:46,7358,6114,104,13576
2217,2021-04-07 03:34:46,7304,6168,104,13576
2218,2021-04-07 03:49:46,7296,6176,104,13576
2219,2021-04-07 04:04:46,7197,6275,104,13576
2220,2021-04-07 04:19:47,7199,6273,104,13576
2221,2021-04-07 04:34:47,6775,6697,104,13576
2222,2021-04-07 04:49:47,6977,6495,104,13576
2223,2021-04-07 05:04:47,6986,6486,104,13576
2224,2021-04-07 05:19:47,6940,6532,104,13576
2225,2021-04-07 05:34:47,6936,6536,104,13576
2226,2021-04-07 05:49:47,6915,6557,104,13576
2227,2021-04-07 06:04:47,6903,6569,104,13576
2228,2021-04-07 06:19:47,6865,6607,104,13576
2229,2021-04-07 06:34:47,6849,6623,104,13576
2230,2021-04-07 06:49:47,6839,6633,104,13576
2231,2021-04-07 07:04:47,6835,6637,104,13576
2232,2021-04-07 07:19:47,6857,6615,104,13576
2233,2021-04-07 07:34:47,6976,6496,104,13576
2234,2021-04-07 07:49:47,6953,6519,104,13576
2235,2021-04-07 08:04:47,6952,6520,104,13576
2236,2021-04-07 08:19:47,7169,6303,104,13576
2237,2021-04-07 08:34:47,7141,6331,104,13576
2238,2021-04-07 08:49:47,7185,6287,104,13576
2239,2021-04-07 09:04:47,6989,6483,104,13576
2240,2021-04-07 09:19:47,6988,6484,104,13576
2241,2021-04-07 09:34:47,6972,6500,104,13576
2242,2021-04-07 09:49:47,6998,6474,104,13576
2243,2021-04-07 10:04:47,7157,6315,104,13576
2244,2021-04-07 10:19:47,7418,6054,104,13576
2245,2021-04-07 10:34:47,7177,6295,104,13576
2246,2021-04-07 10:49:47,7359,6113,104,13576
2247,2021-04-07 11:04:47,7547,5925,104,13576
2248,2021-04-07 11:19:47,7391,6081,104,13576
2249,2021-04-07 11:34:47,7647,5825,104,13576
2250,2021-04-07 11:49:47,7652,5820,104,13576
2251,2021-04-07 12:04:47,7599,5873,104,13576
2252,2021-04-07 12:19:47,7592,5880,104,13576
2253,2021-04-07 12:34:48,7791,5681,104,13576
2254,2021-04-07 12:49:48,7804,5668,104,13576
2255,2021-04-07 13:04:48,7757,5715,104,13576
2256,2021-04-07 13:19:48,7710,5762,104,13576
2257,2021-04-07 13:34:48,7656,5816,104,13576
2258,2021-04-07 13:49:48,7567,5905,104,13576
2259,2021-04-07 14:04:48,7747,5725,104,13576
2260,2021-04-07 14:19:48,7800,5672,104,13576
2261,2021-04-07 14:34:48,7805,5667,104,13576
2262,2021-04-07 14:49:48,7875,5597,104,13576
2263,2021-04-07 15:04:48,7593,5879,104,13576
2264,2021-04-07 15:19:48,7514,5958,104,13576
2265,2021-04-07 15:34:48,7699,5773,104,13576
2266,2021-04-07 15:49:48,7667,5805,104,13576
2267,2021-04-07 16:04:49,7539,5933,104,13576
2268,2021-04-07 16:19:49,7512,5960,104,13576
2269,2021-04-07 16:34:49,7962,5510,104,13576
2270,2021-04-07 16:49:49,8059,5413,104,13576
2271,2021-04-07 17:04:49,8543,4929,104,13576
2272,2021-04-07 17:19:49,8509,4963,104,13576
2273,2021-04-07 17:34:49,8567,4905,104,13576
2274,2021-04-07 17:49:49,8730,4742,104,13576
2275,2021-04-07 18:04:49,8703,4769,104,13576
2276,2021-04-07 18:19:49,8326,5146,104,13576
2277,2021-04-07 18:34:49,8253,5219,104,13576
2278,2021-04-07 18:49:49,8052,5420,104,13576
2279,2021-04-07 19:04:49,7906,5566,104,13576
2280,2021-04-07 19:19:49,7884,5588,104,13576
2281,2021-04-07 19:34:49,7765,5707,104,13576
2282,2021-04-07 19:49:49,7773,5699,104,13576
2283,2021-04-07 20:04:49,7862,5610,104,13576
2284,2021-04-07 20:19:49,7859,5613,104,13576
2285,2021-04-07 20:34:49,7948,5524,104,13576
2286,2021-04-07 20:49:49,8031,5441,104,13576
2287,2021-04-07 21:04:50,7461,6011,104,13576
2288,2021-04-07 21:19:50,7337,6135,104,13576
2289,2021-04-07 21:34:50,7382,6090,104,13576
2290,2021-04-07 21:49:50,7405,6067,104,13576
2291,2021-04-07 22:04:50,7481,5991,104,13576
2292,2021-04-07 22:19:50,7229,6243,104,13576
2293,2021-04-07 22:34:50,7141,6331,104,13576
2294,2021-04-07 22:49:50,7144,6328,104,13576
2295,2021-04-07 23:04:50,7134,6338,104,13576
2296,2021-04-07 23:19:50,7081,6391,104,13576
2297,2021-04-07 23:34:50,7272,6200,104,13576
2298,2021-04-07 23:49:50,7086,6386,104,13576
2299,2021-04-08 00:04:50,7038,6434,104,13576
2300,2021-04-08 00:19:50,6989,6483,104,13576
2301,2021-04-08 00:34:50,7046,6426,104,13576
2302,2021-04-08 00:49:50,6722,6750,104,13576
2303,2021-04-08 01:04:50,7142,6330,104,13576
2304,2021-04-08 01:19:50,7118,6354,104,13576
2305,2021-04-08 01:34:50,7025,6447,104,13576
2306,2021-04-08 01:49:50,6972,6500,104,13576
2307,2021-04-08 02:04:50,7017,6455,104,13576
2308,2021-04-08 02:19:50,6956,6516,104,13576
2309,2021-04-08 02:34:50,6945,6527,104,13576
